id,initiator_name,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6dbfed91f583dd7aa76,Денисов Олег Иванович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dbfed91f583dd7aa77,Деренковский Виктор Яковлевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dbfed91f583dd7aa78,Десятников Василий Алексеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dbfed91f583dd7aa79,Дзасохов Александр Сергеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa7a,Динес Игорь Юрьевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa7b,Дмитриева Оксана Генриховна,"Депутат Государственной Думы, сложивший полномочия",2,2,0.0034423407917383822,185,126,252,9,0,7,0,2
5c77c6dcfed91f583dd7aa7c,Добровольская Марина Карамановна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa7d,Долгих Владимир Иванович,"Депутат Государственной Думы, сложивший полномочия",1,3,0.030303030303030304,17,2,3,2,4,4,0,1
5c77c6dcfed91f583dd7aa7e,Долгополов Анатолий Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa7f,Дон Сергей Эдуардович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa80,Доровин Евгений Владимирович,"Депутат Государственной Думы, сложивший полномочия",2,2,0.010471204188481676,100,20,51,6,4,8,0,2
5c77c6dcfed91f583dd7aa81,Доровских Андрей Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa82,Дорогин Валерий Федорович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa83,Доронин Сергей Александрович,"Депутат Государственной Думы, сложивший полномочия",1,2,0.0017035775127768314,258,91,223,6,4,4,0,1
5c77c6dcfed91f583dd7aa84,Дорофеев Сергей Борисович,"Депутат Государственной Думы, сложивший полномочия",35,2,0.017939518195797026,1104,128,261,192,53,166,12,35
5c77c6dcfed91f583dd7aa85,Дорошенко Галина Степановна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa86,Драганов Валерий Гаврилович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa87,Дроздов Илья Юрьевич,"Депутат Государственной Думы, сложивший полномочия",2,2,0.007633587786259542,79,31,131,6,5,8,0,2
5c77c6dcfed91f583dd7aa88,Дружинин Геннадий Иннокентьевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa89,Друсинов Валентин Дмитриевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8a,Дубов Владимир Матвеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8b,Дубовик Владимир Анатольевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8c,Дубровин Вячеслав Анатольевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8d,Дубровин Сергей Иннокентьевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8e,Дубровская Татьяна Борисовна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa8f,Дубровский Виктор Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa90,Дурягин Иван Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa91,Дюдяев Геннадий Тимофеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa92,Дятленко Валерий Владимирович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa93,Евтушенко Ирина Дмитриевна,"Депутат Государственной Думы, сложивший полномочия",3,2,0.017857142857142856,99,8,18,17,7,16,0,3
5c77c6dcfed91f583dd7aa94,Егиазарян Ашот Геворкович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa95,Егоров Александр Кирьянович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa96,Егоров Геннадий Васильевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa97,Егоров Сергей Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa98,Елизаров Илья Елизарович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa99,Елисеев Александр Игоревич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9a,Елисейкин Станислав Агафонович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9b,Ельцов Виктор Николаевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9c,Емельянов Алексей Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9d,Еньков Сергей Алексеевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9e,Еремеев Олег Витальевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aa9f,Еремин Дмитрий Владимирович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa0,Ермакова Наталья Афанасьевна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa1,Ермакова Эльвира Леонидовна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa2,Ермолин Анатолий Александрович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa3,Есиповский Игорь Эдуардович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa4,Етылин Владимир Михайлович,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa5,Ефремов Павел Васильевич,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
5c77c6dcfed91f583dd7aaa6,Жаданова Людмила Александровна,"Депутат Государственной Думы, сложивший полномочия",0,0,0,0,0,0,0,0,0,0,0
